Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
15.06.22;19:50:01;1;0;0.1202;0.1168;0.0973;0.1114;0.0753;0.0924;0.0860;0.1359;0.0762;0.0987;0.0733;0.1227;0.0645;0.0694;0.0841;0.1061;0.1862;0.1833;0.1325;0.1413;0.1149;0.1300;0.1315;0.1720;0.1036;0.1383;0.1129;0.1755;0.0973;0.1051;0.1168;0.1569;0.354;0.363;0.266;0.211;0.345;0.289;0.346;0.210;0.264;0.286;0.351;0.301;0.337;0.340;0.280;0.324;
