ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01010,UM_Apal_Jun2022,2022_6_8,191382,8,10,35,30.00,70.10,85.00,CHL,30.00,27.50,27.50,HTR,30.00,27.50,27.50,HTR,30.00,27.56,27.56,HTR,
01010,UM_Apal_Jun2022,2022_6_8,196855,8,10,35,30.00,70.10,85.00,CHL,30.00,27.62,27.62,HTR,30.00,27.56,27.56,HTR,30.00,27.62,27.62,HTR,
01010,UM_Apal_Jun2022,2022_6_8,202334,8,10,35,30.00,70.10,85.00,CHL,30.00,27.69,27.69,HTR,30.00,27.62,27.62,HTR,30.00,27.69,27.69,HTR,
01010,UM_Apal_Jun2022,2022_6_8,207807,8,10,35,30.00,70.10,85.00,CHL,30.00,27.75,27.75,HTR,30.00,27.62,27.62,HTR,30.00,27.69,27.69,HTR,
01010,UM_Apal_Jun2022,2022_6_8,213280,8,10,35,30.00,70.10,85.00,CHL,30.00,27.75,27.75,HTR,30.00,27.69,27.69,HTR,30.00,27.69,27.69,HTR,
01010,UM_Apal_Jun2022,2022_6_8,218755,8,10,35,30.00,70.10,85.00,CHL,30.00,27.87,27.87,HTR,30.00,27.75,27.75,HTR,30.00,27.75,27.75,HTR,
01010,UM_Apal_Jun2022,2022_6_8,224231,8,10,35,30.00,70.10,85.00,CHL,30.00,27.87,27.87,HTR,30.00,27.75,27.75,HTR,30.00,27.81,27.81,HTR,
01010,UM_Apal_Jun2022,2022_6_8,229705,8,10,35,30.00,70.10,85.00,CHL,30.00,27.94,27.94,HTR,30.00,27.81,27.81,HTR,30.00,27.81,27.81,HTR,
01010,UM_Apal_Jun2022,2022_6_8,235179,8,10,35,30.00,70.10,85.00,CHL,30.00,27.94,27.94,HTR,30.00,27.81,27.81,HTR,30.00,27.87,27.87,HTR,
01010,UM_Apal_Jun2022,2022_6_8,240652,8,10,35,30.00,70.10,85.00,CHL,30.00,28.00,28.00,HTR,30.00,27.87,27.87,HTR,30.00,27.87,27.87,HTR,
01010,UM_Apal_Jun2022,2022_6_8,246130,8,11,36,30.00,70.10,85.00,CHL,30.00,28.00,28.00,HTR,30.00,27.94,27.94,HTR,30.00,27.94,27.94,HTR,
01010,UM_Apal_Jun2022,2022_6_8,252274,8,11,36,30.00,70.10,85.00,CHL,30.00,28.06,28.06,HTR,30.00,27.94,27.94,HTR,30.00,27.94,27.94,HTR,
01010,UM_Apal_Jun2022,2022_6_8,257747,8,11,36,30.00,70.10,85.00,CHL,30.00,28.06,28.06,HTR,30.00,28.00,28.00,HTR,30.00,28.00,28.00,HTR,
01010,UM_Apal_Jun2022,2022_6_8,263224,8,11,36,30.00,70.10,85.00,CHL,30.00,28.12,28.12,HTR,30.00,28.06,28.06,HTR,30.00,28.00,28.00,HTR,
01010,UM_Apal_Jun2022,2022_6_8,268698,8,11,36,30.00,70.10,85.00,CHL,30.00,28.19,28.19,HTR,30.00,28.06,28.06,HTR,30.00,28.06,28.06,HTR,
01010,UM_Apal_Jun2022,2022_6_8,274171,8,11,36,30.00,70.10,85.00,CHL,30.00,28.25,28.25,HTR,30.00,28.12,28.12,HTR,30.00,28.12,28.12,HTR,
01010,UM_Apal_Jun2022,2022_6_8,279645,8,11,36,30.00,70.10,85.00,CHL,30.00,28.25,28.25,HTR,30.00,28.12,28.12,HTR,30.00,28.12,28.12,HTR,
01010,UM_Apal_Jun2022,2022_6_8,285123,8,11,36,30.00,70.10,85.00,CHL,30.00,28.31,28.31,HTR,30.00,28.19,28.19,HTR,30.00,28.19,28.19,HTR,
01010,UM_Apal_Jun2022,2022_6_8,290596,8,11,36,30.00,70.10,85.00,CHL,30.00,28.37,28.37,HTR,30.00,28.25,28.25,HTR,30.00,28.19,28.19,HTR,
01010,UM_Apal_Jun2022,2022_6_8,296070,8,11,36,30.00,70.10,85.00,CHL,30.00,28.44,28.44,HTR,30.00,28.25,28.25,HTR,30.00,28.25,28.25,HTR,
01010,UM_Apal_Jun2022,2022_6_8,301549,8,11,36,30.00,70.10,85.00,CHL,30.00,28.44,28.44,HTR,30.00,28.31,28.31,HTR,30.00,28.25,28.25,HTR,
01010,UM_Apal_Jun2022,2022_6_8,307026,8,12,37,30.00,70.10,85.00,CHL,30.00,28.50,28.50,HTR,30.00,28.37,28.37,HTR,30.00,70.10,-127.00,CHL,
