Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
14.06.22;20:55:18;1;0;0.1075;0.1061;0.1388;0.1232;0.1178;0.1271;0.0572;0.0503;0.0816;0.0943;0.0792;0.1036;0.1051;0.0875;0.1163;0.1349;0.1926;0.1862;0.1882;0.1701;0.1931;0.2141;0.0929;0.0806;0.1461;0.1676;0.1398;0.1882;0.1755;0.1466;0.1916;0.2234;0.442;0.430;0.262;0.276;0.390;0.406;0.384;0.376;0.441;0.437;0.434;0.449;0.401;0.403;0.393;0.396;
