Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
08.06.22;21:21:17;1;0;0.1149;0.1310;0.0797;0.0934;0.0831;0.1339;0.0850;0.0875;0.1095;0.0973;0.0987;0.1022;0.0924;0.0929;0.1193;0.1276;0.1901;0.2234;0.1320;0.1442;0.1447;0.2043;0.1603;0.1691;0.1843;0.1716;0.1935;0.1950;0.1608;0.1569;0.1877;0.1984;0.396;0.414;0.396;0.353;0.426;0.344;0.470;0.483;0.406;0.433;0.490;0.476;0.426;0.408;0.365;0.357;
