ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01211,UM_Apal_Jun2022,2022_6_13,34155,17,58,18,33.00,70.10,-127.00,CHL,35.00,70.10,-127.00,CHL,34.00,70.10,-127.00,CHL,34.50,70.10,-127.00,CHL,
01211,UM_Apal_Jun2022,2022_6_13,38973,17,58,18,33.00,70.10,-127.00,CHL,35.00,70.10,-127.00,CHL,34.00,70.10,-127.00,CHL,34.50,70.10,-127.00,CHL,
01211,UM_Apal_Jun2022,2022_6_13,43615,17,58,18,33.00,70.10,-127.00,CHL,35.00,70.10,-127.00,CHL,34.00,70.10,-127.00,CHL,34.50,70.10,-127.00,CHL,
01211,UM_Apal_Jun2022,2022_6_13,48262,17,58,18,33.00,70.10,-127.00,CHL,35.00,70.10,-127.00,CHL,34.00,70.10,-127.00,CHL,34.50,70.10,-127.00,CHL,
01211,UM_Apal_Jun2022,2022_6_13,52903,17,58,18,33.00,70.10,-127.00,CHL,35.00,70.10,-127.00,CHL,34.00,70.10,-127.00,CHL,34.50,70.10,-127.00,CHL,
01211,UM_Apal_Jun2022,2022_6_13,57546,17,58,18,33.00,70.10,-127.00,CHL,35.00,70.10,-127.00,CHL,34.00,70.10,-127.00,CHL,34.50,70.10,-127.00,CHL,
01211,UM_Apal_Jun2022,2022_6_13,62193,17,59,18,33.00,70.10,-127.00,CHL,35.00,70.10,-127.00,CHL,34.00,70.10,-127.00,CHL,34.50,70.10,-127.00,CHL,
ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01211,UM_Apal_Jun2022,2022_6_13,33988,18,7,16,33.00,31.12,31.12,OFF,35.00,31.25,31.25,OFF,34.00,31.06,31.06,OFF,34.50,30.94,30.94,OFF,
01211,UM_Apal_Jun2022,2022_6_13,39644,18,7,16,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,45119,18,7,16,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,50590,18,7,16,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,56062,18,7,16,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,61532,18,8,15,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,69201,18,8,15,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,74673,18,8,15,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,80143,18,8,15,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,85616,18,8,15,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,91087,18,8,15,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,96559,18,8,15,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,102028,18,8,15,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,107504,18,8,15,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,112975,18,8,15,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,118447,18,8,15,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,123918,18,9,17,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,131590,18,9,17,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,137061,18,9,17,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,142532,18,9,17,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,148004,18,9,17,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,153480,18,9,17,33.00,31.00,31.00,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,158951,18,9,17,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,164423,18,9,17,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,169899,18,9,17,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,175370,18,9,17,33.00,31.06,31.06,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,180842,18,9,17,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,186313,18,10,20,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,192314,18,10,20,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,197786,18,10,20,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,203259,18,10,20,33.00,31.12,31.12,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,208732,18,10,20,33.00,31.19,31.19,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,214209,18,10,20,33.00,31.19,31.19,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,219681,18,10,20,33.00,31.19,31.19,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,225154,18,10,20,33.00,31.19,31.19,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
01211,UM_Apal_Jun2022,2022_6_13,230631,18,10,20,33.00,31.19,31.19,HTR,35.00,31.25,31.25,HTR,34.00,31.06,31.06,HTR,34.50,30.94,30.94,HTR,
