Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
14.06.22;19:37:04;1;0;0.1764;0.2190;0.0792;0.0156;0.0655;0.0660;0.0059;0.0508;0.0836;0.0391;0.0152;0.0391;0.0552;0.0885;0.2219;0.1979;0.1979;0.2586;0.0899;0.0161;0.0699;0.0670;0.0064;0.0543;0.0909;0.0415;0.0156;0.0411;0.0577;0.0963;0.2502;0.2263;0.109;0.153;0.120;0.000;0.063;0.000;0.000;0.000;0.081;0.000;0.000;0.000;0.000;0.081;0.113;0.125;
14.06.22;19:39:28;2;0;0.0821;0.1075;0.0557;0.0420;0.0973;0.0978;0.1584;0.1281;0.0567;0.0953;0.1354;0.1813;0.1408;0.1784;0.0821;0.1144;0.0875;0.1158;0.0582;0.0450;0.1036;0.1090;0.1784;0.1486;0.0611;0.1041;0.1452;0.2014;0.1486;0.1887;0.0885;0.1246;0.061;0.072;0.000;0.000;0.061;0.103;0.112;0.138;0.072;0.085;0.067;0.100;0.053;0.054;0.072;0.082;
